3,47,404,Drink Blender,หม้อต้มกาแฟ
3,47,405,Coffee Grinder,เครื่องบดเมล็ดกาแฟ
3,48,406,Water,น้ำดื่ม
3,48,407,Coffee / Non Dairy Creamer  / Tea,กาแฟ / ชา / ครีมเทียม 
3,48,408,Syrup / Condensed Milk ,น้ำเชื่อม / นมข้นหวาน 
3,48,409,Sugar,น้ำตาลทราย / น้ำตาลกรวด
3,48,410,Cocoa,โกโก้
3,48,411,Fresh Milk / Pasteurized Milk,นมจืด / นมพาสเจอร์ไรส์
3,48,412,Fruit / Vegetable Juice,น้ำผลไม้ / น้ำผัก
3,48,413,Health Supplement / Functional Drink,เครื่องดื่มเพื่อสุขภาพ
3,48,414,Energyr drink,เครื่องดื่มชูกำลัง
3,48,415,Soft Drink,น้ำอัดลมและอื่นๆ
3,48,416,Candy Snacks,ลูกอม ขนมขบเคี้ยว
3,49,417,Beverage Cart,รถเข็นสำหรับวางเครื่องดื่ม
3,49,418,Service&Utility Cart,รถเข็นเก็บภาชนะ
3,49,419,Dish Sink,อ่างล้างจาน
3,49,420,Table / Chair,โต๊ะ / เก้าอี้
3,49,421,Noodle Display / Counter,ตู้โชว์ / เคาน์เตอร์ก๋วยเตี๋ยว 
3,49,422,Storage Rack/Shelf,ชั้นวางของ
3,49,423,Work Table,โต๊ะเตรียมอาหาร
3,49,424,Stock Pot Stove,โต๊ะวางเตา
3,49,425,Hood,ที่ดูดควัน
3,49,426,Stand Display Tableware Advertising,ป้ายแสตนเลส / สแตนโชว์สื่อโฆษณาบนโต๊ะอาหาร
3,50,427,Beverage Chiller,ตู้แช่เครื่องดื่ม
3,50,428,Ice Cream/Ice Freezer,ตู้แช่ไอศกรีม/น้ำแข็ง
3,50,429,Open Showcase,ตู้แช่โชว์สินค้า
3,50,430,Frozen Food Freezer,ตู้แช่อาหารแช่แข็ง
3,50,431,Wine Cooler,ตู้แช่ไวน์
3,51,432,Cash Register/POS,เครื่องบันทึกเงินสด/ POS
3,51,433,Receip Paper/Thermal Paper,กระดาษใบเสร็จ/กระดาษความร้อน
3,51,434,Barcode Scanner,เครื่องสแกนบาร์โค้ด
3,51,435,Calculator,เครื่องคิดเลข
3,52,436,CCTV Camera,ชุดกล้องวงจรปิด
3,53,437,External Medicine,ยาใช้ภายนอก
3,53,438,Medicine,ยากิน
3,53,439,Mosquito Lotion,โลชั่นกันยุง
3,53,440,First Aid Equipment,อุปกรณ์ปฐมพยาบาล
3,54,441,Dishwasher,เครื่องล้างจาน
3,54,442,Glasswasher,เครื่องล้างแก้ว
3,54,443,Glass Rack,ที่คว่ำแก้ว
3,54,444,Dish Cleanser,น้ำยาล้างจาน
3,55,445,Bin,ถังขยะ
3,55,446,Broom / Mob / Dustpan / Bucket,ไม้กวาด / ไม้ม็อบ / ที่ตักขยะ / ถังบีบไม้ม๊อบ
3,55,447,Cleaning Products,ผลิตภัณฑ์ทำความสะอาด
3,55,448,Home Fragrance,ผลิตภัณฑ์ดับกลิ่น
3,55,449,Tissue & Papers,กระดาษชำระ
3,55,450,Safety Plate,ป้ายเตือนความปลอดภัย
3,55,451,Cleanning Cart,รถเข็นทำความสะอาด
3,55,452,Vacuum Cleaner,เครื่องดูดฝุ่น
3,55,453,Floor Scrubber,เครื่องขัดพื้น
3,55,454,Other Cleaning Equipment,อุปกรณ์ทำความสะอาดอื่นๆ
4,56,455,Rice ,ข้าว 
4,56,456,Oil,น้ำมันพืช
4,56,457,Canned Food,อาหารกระป๋อง
4,56,458,Instant noodle / Soup / Porridge,บะหมี่กึ่งสำเร็จรูป โจ๊กและซุป
4,56,459,Pasta / Noodle,เส้นทำจากแป้งกึ่งสำเร็จรูป
4,56,460,Cereal / Spread / Salad Cream,อาหารเช้า ผลิตภัณฑ์ทาขนมปัง น้ำสลัด
4,56,461,Home Baking & Sugar,ส่วนผสมทำขนมและสารให้ความหวาน
4,57,462,Dipping Sauce / Chili Paste Ingredients&Sauces / Coconut Milk,น้ำจิ้ม / น้ำพริก / พริกแกง / กะทิ
4,57,463,Bouillon / Flavored Seasoning,ซุปก้อน / ผงชูรส / ผงปรุงรส
4,57,464,Vinegar / Fish Sauce,น้ำส้มสายชู / น้ำปลา
4,57,465,Sugar / Salt / Pepper / Chili / Seasoning Mixed Spice,น้ำตาล / เกลือ / พริกไทย / พริกป่น / เครื่องเทศ
4,57,466,Soy Sauce / Soy Bean Paste / Oyster Sauce,ซอสถั่วเหลือง / ซีอิ๊ว / เต้าเจี้ยว / ซอสหอยนางรม
4,57,467,Chili Sauce / Ketchup / Spaghetti Sauce,ซอสพริก / ซอสมะเขือเทศ / ซอสสปาเก็ตตี้
4,57,468,Other Sauce,ซอสอื่นๆ
4,58,469,Pot / Pan,หม้อ / กระทะ
4,58,470,Ladle / Statula / Turner,ทัพพี / ตะหลิว / ไม้พาย
4,58,471,Skimmer / Whisk / Strainer,กระชอน / ที่ตีไข่ / กระบวย
4,58,472,Mixing Bowl / Tong,ภาชนะผสม/ที่คีบ
4,58,473,Egg Mould,ที่ครอบไข่
4,58,474,Lemon Juicer,เครื่องคั้นน้ำ
4,58,475,Cutting Board / Rack,เขียง ที่วางเขียง
4,58,476,Knives / Rack,มีด ที่วางมีด
4,58,477,Food Storage Box,กล่องเก็บอาหาร
4,59,478,Pasta & Sausage Equipment,อุปกรณ์ทำพาสต้าและไส้กรอก
4,59,479,Food Blender,เครื่องปั่นอาหาร
4,59,480,Vegetable Slicer,เครื่องสไลซ์ผัก
4,59,481,Vacumm Machine,เครื่องสุญญากาศ
4,59,482,Sous Vide,เครื่องซูเวีย
4,59,483,Peel & Slice Equipment,อุปกรณ์ปอกเปลือกและสไลซ์
4,59,484,Meat Mincer,เครื่องบดเนื้อ
4,59,485,Meat Slicer / Cutting,เครื่องสไลซ์เนื้อ / หั่นเนื้อ
4,59,486,Food Processor / Food Mixer,เครื่องเตรียมอาหาร/เครื่องผสมอาหาร
4,59,487,Can Openner,ที่เปิดกระป๋อง
4,59,488,Bone Saw,เครื่องเลื่อยกระดูก
4,59,489,Knife Shapenser,เครื่องลับมีด
4,59,490,French Fry Cutter,เครื่องตัดเฟรนซ์ฟราย
4,60,491,Gas Burner,เตาแก๊ส
4,60,492,Gas Burner With Oven,เตาแก๊สพร้อมเตาอบ
4,60,493,Gas Burner With Griddle,เตาแก๊สพร้อมเตาผัด
4,60,494,Gas Burner with Griddle & Oven,เตาแก๊สพร้อมเตาผัดและเตาอบ
4,60,495,Gas Char Broiler,เตาปิ้งย่างแก๊ส
4,60,496,Gas Griddle,เตาผัดแก๊ส
4,60,497,Electric Griddle,เตาผัดไฟฟ้า
4,60,498,Electric Griddle Toasters,เตาผัดพร้อมปิ้งขนมปัง
4,60,499,Gas Deep Fryer,เตาทอดแก๊ส
4,60,500,Electric Deep Fryer,เตาทอดไฟฟ้า
4,60,501,Pasta /Noodle Cooker,เครื่องลวกพาสต้า/ก๋วยเตี๋ยว
4,60,502,Tilting Pan,เตาอเนกประสงค์
4,60,503,Gas Salamander,เตาย่างแก๊ส
4,60,504,Electric Salamander,เตาย่างไฟฟ้า
4,60,505,Electric Toaster & Salamander,เตาปิ้งขนมปัง+เตาย่างไฟฟ้า
4,60,506,Kebab Machine,เครื่องทำเคบับ
4,60,507,Rice Cooker,หม้อหุงข้าว
4,60,508,Steamer,หม้ออบไอน้ำ
4,60,509,Oven,เตาอบ
4,60,510,Microwave,ไมโครเวฟ
4,60,511,Electric Induction,เตาแม่เหล็กไฟฟ้า
4,60,512,Electric Egg Boiler,เครื่องต้มไข่
4,60,513,Crepe Machine,เครื่องทำเครป
4,60,514,Toaster,เครื่องปิ้งขนมปัง
4,60,515,Waffle Machine,เครื่องทำวาฟเฟิล
4,60,516,Electric Popcorn Machine,เครื่องทำป็อปคอร์น
4,61,517,Display Warmer,ตู้โชว์แบบอุ่น
4,61,518,Hotdog Warmer,เครื่องอุ่นฮอทดอก
4,61,519,Bain Maire,เตาอุ่นอาหาร
4,61,520,Hotfood Display Bar,ตู้โชว์ร้านอาหารแบบอุ่น
4,61,521,Soup Warmer,หม้อต้มซุป
4,61,522,Display Steam Warmer,ตู้นึ่งซาลาเปา ขนมจีบ
